0,0,0
0.001132550859375,0.0008992318359375,0.000821455857421875
0.00430086375,0.003414834375,0.00311947996875
0.009174332109375,0.0072843099609375,0.00665427851367188
0.01544022,0.01225935,0.0111990195
0.022803662109375,0.0181058349609375,0.0165398327636719
0.03098766375,0.024603834375,0.02247580996875
0.039733100859375,0.0315476068359375,0.0288190046074219
0.04879872,0.0387456,0.035394432
0.057961138359375,0.0460204505859375,0.0420400692949219
0.06701484375,0.053208984375,0.04860685546875
0.075772194609375,0.0601622162109375,0.0549586913261719
0.08406342,0.06674535,0.0609724395
0.091736619609375,0.0728377787109375,0.0665379244511719
0.09865776375,0.078333084375,0.07155793246875
0.104710693359375,0.0831390380859375,0.0759482116699219
0.10979712,0.0871776,0.079637472
0.113836625859375,0.0903849193359375,0.0825673852324219
0.11676666375,0.092711334375,0.08469258496875
0.118542557109375,0.0941213724609375,0.0859806666386719
0.1191375,0.09459375,0.0864121875
0.118542557109375,0.0941213724609375,0.0859806666386718
0.11676666375,0.092711334375,0.08469258496875
0.113836625859375,0.0903849193359375,0.0825673852324219
0.10979712,0.0871776,0.079637472
0.104710693359375,0.0831390380859375,0.0759482116699219
0.0986577637499999,0.078333084375,0.07155793246875
0.0917366196093748,0.0728377787109376,0.066537924451172
0.0840634199999999,0.0667453500000001,0.0609724395
0.075772194609375,0.0601622162109375,0.0549586913261719
0.0670148437499999,0.053208984375,0.04860685546875
0.0579611383593748,0.0460204505859376,0.0420400692949219
0.04879872,0.0387456,0.035394432
0.0397331008593749,0.0315476068359375,0.0288190046074219
0.0309876637499996,0.0246038343750001,0.0224758099687501
0.0228036621093746,0.0181058349609376,0.0165398327636718
0.0154402199999999,0.0122593500000001,0.0111990195
0.00917433210937467,0.00728430996093753,0.00665427851367202
0.00430086374999974,0.00341483437500019,0.00311947996875003
0.00113255085937485,0.000899231835937632,0.000821455857421801
-3.46944695195361e-16,0,0
