0.514940515094843,-0,1.16403832223499e-05,-0.61950006371137,-1.01622628657647,0.0371177715696196
0.514928265625699,-0.00310013577056543,-0.00482250374578294,-0.619314140770422,-0.915497707374044,0.0371770356333419
0.514893082870232,-0.00619934025359625,-0.00915250083173305,-0.619127921212538,-0.814769128171619,0.0372362996970643
0.514837490086915,-0.00929761196452321,-0.012978350874628,-0.618941405037718,-0.714040548969193,0.0372955637607866
0.514764010534221,-0.0123949494187771,-0.0163000538744677,-0.618754592245963,-0.613311969766767,0.0373548278245089
0.514675167470626,-0.0154913511317886,-0.0191176098312523,-0.618567482837273,-0.512583390564342,0.0374140918882313
0.514573484154601,-0.0185868156189884,-0.0214310187449816,-0.618380076811647,-0.411854811361916,0.0374733559519536
0.514461483844622,-0.0216813413958075,-0.0232402806156558,-0.618192374169085,-0.31112623215949,0.0375326200156759
0.514341689799161,-0.0247749269776764,-0.0245453954432748,-0.618004374909588,-0.210397652957065,0.0375918840793983
0.514216625276693,-0.027867570880026,-0.0253463632278387,-0.617816079033155,-0.109669073754639,0.0376511481431206
0.514088813535691,-0.030959271618287,-0.0256431839693473,-0.617627486539787,-0.00894049455221313,0.0377104122068429
0.51394461905755,-0.0340503889052464,-0.032492326197444,-0.617589633847427,-1.428565990689,0.00967257423535931
0.513764802798321,-0.0371412598945596,-0.0392222234205242,-0.617513008940731,-1.26070093965387,0.0209467384800717
0.513553405885874,-0.0402316061665008,-0.0451119552230082,-0.617379956785564,-1.09283588861873,0.0322209027247841
0.513314633352346,-0.043321145302409,-0.0501615216048959,-0.617190477381925,-0.924970837583601,0.0434950669694964
0.51305269022987,-0.0464095948836231,-0.0543709225661874,-0.616944570729813,-0.757105786548468,0.0547692312142088
0.512771781550583,-0.0494966724914821,-0.0577401581068826,-0.61664223682923,-0.589240735513334,0.0660433954589211
0.512476112346619,-0.052582095707325,-0.0602692282269815,-0.616283475680174,-0.421375684478201,0.0773175597036335
0.512169887650114,-0.0556655821124907,-0.0619581329264842,-0.615868287282647,-0.253510633443068,0.0885917239483459
0.511857312493202,-0.0587468492883183,-0.0628068722053906,-0.615396671636648,-0.0856455824079345,0.0998658881930582
0.511542591908019,-0.0618256148161467,-0.0628154460637008,-0.614868628742176,0.0822194686271991,0.111140052437771
0.511217942941959,-0.0649022434231913,-0.0678666901334617,-0.614600065545084,-1.20694632771536,0.0453862972686389
0.51086364498225,-0.0679777031029363,-0.0736124305773111,-0.614343980271526,-1.08905155364686,0.056945378045155
0.510482066199334,-0.0710517362966848,-0.0787681070868837,-0.614030041740828,-0.971156779578368,0.068504458821671
0.510076159866155,-0.074124053448595,-0.0833337196621796,-0.61365824995299,-0.853262005509873,0.0800635395981871
